,cell_id,angle,perpendicularity,sphericity,columnarity
400,6761,61.691157788204656,0.5257759163071383,-0.2154113125626549,74.98013106087167
401,6762,92.01519033400967,1.0351644553110537,-0.13049619574545823,104.0228226233922
402,6769,31.93523780005791,0.15135347074617767,-0.09263480280756298,34.8935522562789
403,6774,125.42779203424132,1.5796764921080433,-0.04869510047578984,131.5355109698052
404,6778,161.4703143546188,1.9481591284991584,-0.3002747107065433,209.95576628514658
405,6799,79.96242774387306,0.8257060626001395,-0.22524897563114488,97.97388268215991
406,6821,55.98013840048594,0.4405197440047126,-0.24986616662355288,69.96768098967131
407,6871,94.26537907473315,1.0743761649196322,-0.1947644646567539,112.62492516588952
408,6889,103.1891967461157,1.228167295462328,-0.10536900130991289,114.06213935322602
409,6893,33.02828275669349,0.16159838287811734,-0.30884780649331467,43.22899543833925
410,6896,102.7670995062981,1.2209885089699215,-0.16743076700895876,119.97347379992357
